city,state_id,lat,lng,population
Black Hawk,WI,43.2692,-89.9273,0
Black Jack,MO,38.7994,-90.2639,6940
Black Lick,PA,40.4715,-79.1884,0
Black Mountain,NC,35.6142,-82.3275,8384
Black Oak,AR,35.8367,-90.3675,268
Black Oak,IN,41.5661,-87.3936,0
Black Point,CA,38.1102,-122.5055,0
Black River,MI,44.8172,-83.3033,0
Black River,NY,44.0089,-75.7966,1284
Black River Falls,WI,44.2981,-90.8418,5563
Black River Village,NM,32.2018,-104.253,0
Black Rock,AR,36.1071,-91.1071,622
Black Rock,MA,42.2437,-70.8287,0
Black Rock,NM,35.0833,-108.7979,0
Black Rock,OR,44.871,-123.4962,0
Black Springs,AR,34.4604,-93.7111,95
Black Walnut,MO,38.8734,-90.3712,0
Blackberry,MN,47.1808,-93.3905,0
Blackburn,MO,39.1047,-93.4854,247
Blackburn,OK,36.3731,-96.5965,108
Blackduck,MN,47.7263,-94.548,779
Blackey,KY,37.139,-82.9812,156
Blackfoot,ID,43.1939,-112.3457,15340
Blackfoot,MT,48.5753,-112.8767,0
Blackford,KY,37.4484,-87.9347,0
Blackgum,OK,35.6112,-94.99,0
Blackhawk,CA,37.816,-121.9071,0
Blackhawk,SD,44.1516,-103.3332,0
Blackhorse,MD,39.624,-76.5511,0
Blacklick Estates,OH,39.9049,-82.8655,0
Blackman,FL,30.9246,-86.6366,0
Blacksburg,SC,35.1221,-81.5182,1888
Blacksburg,VA,37.23,-80.4277,93560
Blackshear,GA,31.299,-82.2429,4042
Blackstock,SC,34.5585,-81.1523,0
Blackstone,VA,37.0821,-78.0029,3081
Blacksville,WV,39.7175,-80.2146,183
Blackton,AR,34.6676,-91.1043,0
Blackville,SC,33.3552,-81.2835,2265
Blackwater,AZ,33.0394,-111.5798,0
Blackwater,MO,38.9793,-92.9921,164
Blackwell,AR,35.2223,-92.8413,0
Blackwell,OK,36.8011,-97.3003,6639
Blackwell,PA,41.5565,-77.3791,0
Blackwell,TX,32.0851,-100.3194,310
Blackwells,GA,33.9948,-84.518,0
Blackwells Mills,NJ,40.4814,-74.5714,0
Blackwood,NJ,39.7982,-75.0629,0
Bladen,NE,40.3232,-98.5961,227
Bladenboro,NC,34.5407,-78.7948,1692
Bladensburg,MD,38.9423,-76.9265,9608
Bladensburg,OH,40.2851,-82.2837,0
Blades,DE,38.6353,-75.6026,1380
Blain,PA,40.3367,-77.5122,261
Blaine,KY,38.0272,-82.8413,47
Blaine,ME,46.499,-67.8688,0
Blaine,MN,45.1696,-93.2078,62892
Blaine,MS,33.6079,-90.5226,0
Blaine,TN,36.1479,-83.6944,1875
Blaine,WA,48.9839,-122.7406,5164
Blaine Hill,PA,40.2737,-79.875,0
Blair,NE,41.5417,-96.1361,7941
Blair,OK,34.7799,-99.333,774
Blair,TX,32.4215,-100.0601,0
Blair,WI,44.2955,-91.227,1386
Blairs,VA,36.6958,-79.3774,0
Blairs Mills,KY,38.0829,-83.2918,0
Blairsburg,IA,42.4784,-93.6428,210
Blairsden,CA,39.7752,-120.6109,0
Blairstown,IA,41.9063,-92.0823,669
Blairstown,MO,38.558,-93.9578,94
Blairstown,NJ,40.9852,-74.9573,0
Blairsville,GA,34.8761,-83.9548,576
Blairsville,PA,40.4325,-79.2599,6815
Blairville,NY,43.2339,-79.017,0
Blaisdell,AZ,32.7125,-114.4266,0
Blakeley,MN,44.6108,-93.8533,0
Blakeley,WV,38.2962,-81.3037,0
Blakely,GA,31.3827,-84.9228,3477
Blakely,PA,41.4859,-75.6012,6289
Blakeman,KS,39.8222,-101.1171,0
Blakesburg,IA,40.962,-92.6348,282
Blakeslee,OH,41.5243,-84.7311,95
Blakeslee,PA,41.0926,-75.5927,0
Blanca,CO,37.4393,-105.5135,394
Blanchard,IA,40.5808,-95.2215,37
Blanchard,ID,48.0152,-116.9928,0
Blanchard,LA,32.6091,-93.8841,3144
Blanchard,ND,47.3431,-97.2229,0
Blanchard,OK,35.1523,-97.6612,8463
Blanchard,PA,40.6573,-79.8284,0
Blanchard,WA,48.5934,-122.4166,0
Blanchardville,WI,42.8093,-89.8606,805
Blanche,AL,34.3634,-85.61,0
Blanchester,OH,39.2934,-83.9797,4197
Blanco,NM,36.7214,-107.8327,0
Blanco,OK,34.7507,-95.7736,0
Blanco,TX,30.0974,-98.4179,1956
Bland,MO,38.3005,-91.6332,519
Bland,VA,37.1,-81.1161,0
Blandburg,PA,40.6838,-78.4158,0
Blandford,MA,42.178,-72.9241,0
Blanding,UT,37.6213,-109.5073,3902
Blandinsville,IL,40.5542,-90.8681,612
Blandon,PA,40.4446,-75.8799,0
Blandville,KY,36.9441,-88.9646,0
Blanford,IN,39.667,-87.5203,0
Blanket,TX,31.8249,-98.7895,383
Blanton,FL,28.4117,-82.2465,0
Blasdell,NY,42.7965,-78.8324,2621
Blauvelt,NY,41.0689,-73.9544,0
Blawenburg,NJ,40.4058,-74.6973,0
Blawnox,PA,40.4923,-79.86,1403
Bleakwood,TX,30.6924,-93.8224,0
Bledsoe,TX,33.6193,-103.0213,0
Bleecker,AL,32.5824,-85.1641,0
Blencoe,IA,41.9304,-96.0821,206
Blende,CO,38.2469,-104.5692,0
Blenheim,SC,34.5098,-79.6525,146
Blennerhassett,WV,39.2562,-81.6316,0
Blessing,TX,28.8727,-96.2172,0
Blevins,AR,33.8715,-93.5778,305
Blewett,TX,29.185,-100.0306,0
Bliss,ID,42.9241,-114.9476,297
Bliss,NY,42.5801,-78.2538,0
Bliss Corner,MA,41.6054,-70.9421,0
Blissfield,MI,41.8311,-83.8634,3207
Blissfield,OH,40.3998,-81.9654,0
Blitchton,GA,32.1971,-81.4379,0
Blocher,IN,38.7181,-85.6566,0
Blocker,OK,35.0615,-95.5683,0
Blockhouse,WA,45.8396,-120.9376,0
Blockton,IA,40.6168,-94.4779,191
Blodgett,MO,37.005,-89.5263,210
Blodgett,OR,44.5969,-123.521,0
Blodgett Landing,NH,43.3757,-72.0392,0
Blodgett Mills,NY,42.5665,-76.1329,0
Blomkest,MN,44.9428,-95.0234,161
Bloom,KS,37.4864,-99.8962,0
Bloomburg,TX,33.1378,-94.0591,398
Bloomdale,OH,41.1716,-83.5534,685
Bloomer,WI,45.103,-91.4913,3320
Bloomfield,CA,38.3183,-122.8502,0
Bloomfield,IA,40.7487,-92.4174,2643
Bloomfield,IN,39.0262,-86.9373,2434
Bloomfield,KY,37.9122,-85.314,1064
Bloomfield,MO,36.8877,-89.9309,1881
Bloomfield,NE,42.5984,-97.648,985
Bloomfield,NM,36.7265,-107.9792,8645
Bloomfield Hills,MI,42.578,-83.2457,3999
Blooming Grove,TX,32.0924,-96.7173,828
Blooming Prairie,MN,43.8683,-93.055,1987
Blooming Valley,PA,41.6797,-80.0397,331
Bloomingburg,NY,41.552,-74.4437,408
Bloomingburg,OH,39.6077,-83.3955,913
Bloomingdale,FL,27.8784,-82.2624,0
Bloomingdale,GA,32.125,-81.3077,2717
Bloomingdale,IL,41.9497,-88.0892,22075
Bloomingdale,IN,39.8306,-87.2502,327
Bloomingdale,MI,42.3833,-85.959,440
Bloomingdale,NJ,41.03,-74.3319,8173
Bloomingdale,OH,40.3421,-80.818,196
Bloomingdale,TN,36.5795,-82.5094,0
Bloomington,CA,34.0604,-117.4015,0
Bloomington,ID,42.191,-111.4042,209
Bloomington,IL,40.4756,-88.9698,135015
Bloomington,IN,39.1637,-86.5257,114140
Bloomington,KS,39.4517,-98.787,0
Bloomington,MD,39.4794,-79.0768,0
Bloomington,MN,44.8306,-93.315,85319
Bloomington,NE,40.0938,-99.0384,97
Bloomington,TX,28.6504,-96.9022,0
Bloomington,WI,42.8929,-90.9259,715
Bloomsburg,PA,41.0027,-76.4561,52637
Bloomsbury,NJ,40.6537,-75.084,845
Bloomsdale,MO,38.0147,-90.2213,542
Bloomville,NY,42.3338,-74.818,0
Bloomville,OH,41.0514,-83.0137,924
Blossburg,MT,46.6327,-112.322,0
Blossburg,PA,41.6795,-77.069,1509
Blossom,TX,33.6633,-95.3837,1561
Blountstown,FL,30.443,-85.0454,4725
Blountsville,AL,34.0814,-86.5867,1694
Blountsville,IN,40.0599,-85.2384,131
Blountville,TN,36.533,-82.329,0
Blowing Rock,NC,36.1291,-81.6713,1288
Bloxom,VA,37.8291,-75.6216,378
Blue,OK,33.9899,-96.2304,0
Blue Anchor,NJ,39.6896,-74.8827,0
Blue Ash,OH,39.2478,-84.3824,12228
Blue Ball,AR,34.9623,-93.7085,0
Blue Ball,OH,39.4934,-84.3363,0
Blue Ball,PA,40.1157,-76.0517,0
Blue Bell,PA,40.1474,-75.2687,0
Blue Berry Hill,TX,28.3855,-97.792,0
Blue Canyon,CA,39.2571,-120.711,0
Blue Creek,UT,41.8621,-112.4569,0
Blue Diamond,NV,36.04,-115.4128,0
Blue Earth,MN,43.6402,-94.1006,3119
Blue Eye,AR,36.4964,-93.3974,30
Blue Eye,MO,36.5149,-93.383,160
Blue Grass,IA,41.5096,-90.7649,1699
Blue Grass,MN,46.5427,-95.01,0
Blue Hill,ME,44.4093,-68.5881,0
Blue Hill,NE,40.3329,-98.4483,894
Blue Hills,CT,41.8134,-72.6954,0
Blue Island,IL,41.6578,-87.6812,23401
Blue Jay,CA,34.2461,-117.2098,0
Blue Jay,OH,39.2308,-84.7442,0
Blue Mound,IL,39.7005,-89.1186,1101
Blue Mound,KS,38.089,-95.0101,278
Blue Mound,TX,32.8544,-97.3383,2497
Blue Mounds,WI,43.0177,-89.8268,951
Blue Mountain,AR,35.1311,-93.7161,121
Blue Mountain,CO,40.2483,-108.8618,0
Blue Mountain,MS,34.6739,-89.0262,954
Blue Mountain Beach,FL,30.3374,-86.1972,0
Blue Point,NY,40.7518,-73.0352,0
Blue Rapids,KS,39.6791,-96.6593,971
Blue Ridge,AL,32.5009,-86.1839,0
Blue Ridge,GA,34.8662,-84.3227,1391
Blue Ridge,TX,33.298,-96.3997,831
Blue Ridge,VA,37.3783,-79.8206,0
Blue Ridge Manor,KY,38.2434,-85.5647,772
Blue Ridge Shores,VA,38.1091,-78.0236,0
Blue Ridge Summit,PA,39.7255,-77.4691,0
Blue River,CO,39.4357,-106.0354,913
Blue River,OR,44.1546,-122.3412,0
Blue River,WI,43.1851,-90.5715,417
Blue Rock,OH,39.8001,-81.8915,0
Blue Springs,AL,31.6635,-85.5035,91
Blue Springs,MO,39.0124,-94.2722,54431
Blue Springs,MS,34.4013,-88.8721,232
Blue Springs,NE,40.1375,-96.663,319
Bluebell,UT,40.3576,-110.2232,0
Blueberry,WI,46.5802,-91.6688,0
Bluefield,VA,37.2353,-81.2746,4968
Bluefield,WV,37.2602,-81.217,43012
Bluejacket,OK,36.8008,-95.074,331
Bluetown,TX,26.0734,-97.8199,0
Bluetown Colonia,TX,26.0734,-97.8199,0
Bluewater,AZ,34.1681,-114.2667,0
Bluewater,CA,34.176,-114.264,0
Bluewater,NM,35.255,-107.9856,0
Bluewell,WV,37.3144,-81.2581,0
Bluff,UT,37.2913,-109.57,0
Bluff City,AR,33.7209,-93.1321,116
Bluff City,IL,38.9639,-89.0465,0
Bluff City,KS,37.076,-97.8749,60
Bluff City,TN,36.4608,-82.2781,1656
Bluff Dale,TX,32.351,-98.0214,0
Bluff Park,AL,33.4015,-86.8561,0
Bluff Springs,FL,30.9363,-87.2947,0
Bluffdale,UT,40.4743,-111.9383,11809
Bluffs,IL,39.7494,-90.5352,672
Bluffside,IL,38.4839,-90.1548,0
Bluffton,AR,34.9054,-93.6007,0
Bluffton,GA,31.5198,-84.8691,99
Bluffton,IA,43.403,-91.9118,0
Bluffton,IN,40.7426,-85.173,10052
Bluffton,MN,46.4697,-95.2337,211
Bluffton,OH,40.8912,-83.8887,4272
Bluffton,SC,32.2129,-80.9316,18897
Bluffview,WI,43.3641,-89.773,0
Bluford,IL,38.3256,-88.7355,673
Blum,TX,32.1419,-97.3972,443
Blumenthal,TX,30.2219,-98.7417,0
Blunt,SD,44.5159,-99.9885,358
Bly,OR,42.3977,-121.0417,0
Blyn,WA,48.0131,-122.9897,0
Blythe,CA,33.6219,-114.6177,12267
Blythe,GA,33.3012,-82.2026,694
Blythedale,MO,40.4752,-93.928,185
Blytheville,AR,35.9326,-89.9053,16766
Blythewood,SC,34.2121,-80.992,3099
Boalsburg,PA,40.7783,-77.7733,0
Board Camp,AR,34.5379,-94.0955,0
Boardman,NC,34.4365,-78.9468,157
Boardman,OH,41.0334,-80.6671,0
Boardman,OR,45.8372,-119.6957,3531
Boardman,WI,45.0655,-92.5999,0
Boatman,OK,36.2584,-95.1844,0
Boaz,AL,34.1985,-86.1529,9710
Boaz,NM,33.7368,-103.9714,0
Boaz,WI,43.3299,-90.5278,151
Boaz,WV,39.3674,-81.4853,0
Bobo,MS,34.1321,-90.6757,0
Bobtown,PA,39.7603,-79.9844,0
Bobtown,VA,37.6493,-75.7998,0
Boca Grande,FL,26.749,-82.262,0
Boca Raton,FL,26.3749,-80.1078,96114
Bock,MN,45.7842,-93.5527,105
Bodcaw,AR,33.5606,-93.4013,129
Bode,IA,42.868,-94.2863,290
Bodega,CA,38.3488,-122.9712,0
Bodega Bay,CA,38.325,-123.0308,0
Boden,TX,35.3992,-102.0638,0
Bodfish,CA,35.5765,-118.4764,0
Boelus,NE,41.0739,-98.7156,0
Boerne,TX,29.7856,-98.7297,14719
Bogalusa,LA,30.7812,-89.8633,11894
Bogard,MO,39.458,-93.5239,158
Bogart,GA,33.9474,-83.5335,1056
Bogata,TX,33.4699,-95.2136,1085
Boger City,NC,35.4807,-81.2134,0
Bogia,FL,30.8424,-87.3244,0
Bogota,IL,38.9184,-88.24,0
Bogota,NJ,40.8753,-74.0293,8507
Bogota,TN,36.164,-89.4384,0
Bogue,KS,39.3594,-99.6877,141
Bogue,NC,34.6981,-77.031,697
Bogue Chitto,MS,31.4294,-90.4619,0
Bohemia,NY,40.7717,-73.1271,0
Bohners Lake,WI,42.6241,-88.2879,0
Bohon,KY,37.8117,-84.9197,0
Boicourt,KS,38.2709,-94.7202,0
Boiling Spring Lakes,NC,34.0322,-78.068,4854
Boiling Springs,NC,35.2521,-81.6636,4604
Boiling Springs,PA,40.1592,-77.139,0
Boiling Springs,SC,35.045,-81.9779,0
Bois D'Arc,MO,37.2564,-93.5077,0
Boise,ID,43.6135,-116.2035,0
Boise,TX,35.2145,-102.8597,0
Boise,WA,47.1804,-122.0157,0
Boise City,OK,36.7309,-102.5112,1098
Boistfort,WA,46.5351,-123.1337,0
Bokchito,OK,34.0179,-96.1416,665
Bokeelia,FL,26.68,-82.1409,0
Bokhoma,OK,33.8229,-94.583,0
Bokoshe,OK,35.1908,-94.7902,495
Bolair,WV,38.4376,-80.444,0
Bolan,IA,43.3735,-93.1085,0
Bolckow,MO,40.1152,-94.8213,189
Bold Spring,TN,35.967,-87.6792,0
Boles,AR,34.7795,-94.0491,0
Boles Acres,NM,32.8193,-105.9783,0
Boley,OK,35.4903,-96.4793,1183
Boligee,AL,32.7699,-88.0264,306
Bolinas,CA,37.9177,-122.7095,0
Bolindale,OH,41.2088,-80.7781,0
Boling,TX,29.2584,-95.9436,0
Bolingbroke,GA,32.9493,-83.8032,0
Bolingbrook,IL,41.6911,-88.1012,74518
Bolinger,LA,32.9443,-93.6977,0
Bolivar,LA,30.8691,-90.3948,0
Bolivar,MO,37.6057,-93.4174,10133
Bolivar,MS,33.6598,-91.0532,0
Bolivar,NY,42.0685,-78.1662,998
Bolivar,OH,40.6506,-81.4555,3690
Bolivar,PA,40.3952,-79.1521,440
Bolivar,TN,35.2656,-89.0148,5089
Bolivar,WV,39.3242,-77.7517,1046
Bolivar Peninsula,TX,29.486,-94.5665,0
Bolivia,NC,34.0699,-78.1472,152
Bolling,AL,31.7254,-86.7058,0
Bolt,WV,37.7624,-81.4189,0
Bolton,MS,32.3546,-90.4586,543
Bolton,NC,34.3174,-78.3977,660
Bolton Landing,NY,43.5614,-73.6588,0
Boma,TN,36.127,-85.6825,0
Bomarton,TX,33.5076,-99.4262,0
Bombay Beach,CA,33.3549,-115.7306,0
Bon,AZ,32.9714,-111.9085,0
Bon Air,AL,33.2621,-86.3318,113
Bon Air,TN,35.9412,-85.3625,0
Bon Air,VA,37.5187,-77.5713,0
Bon Aqua Junction,TN,35.9281,-87.3124,0
Bon Homme Colony,SD,42.8642,-97.707,0
Bon Meade,PA,40.5462,-80.2401,0
Bon Secour,AL,30.3222,-87.7271,0
Bon Wier,TX,30.7399,-93.6432,0
Bonaire,GA,32.5438,-83.596,0
Bonanza,AR,35.2335,-94.4172,555
Bonanza,CO,38.2966,-106.1419,16
Bonanza,GA,33.4587,-84.3372,0
Bonanza,OR,42.2003,-121.4066,414
Bonanza,UT,40.0304,-109.1883,0
Bonanza Mountain Estates,CO,39.9768,-105.4798,0
Bonaparte,IA,40.7012,-91.8004,414
Boncarbo,CO,37.2167,-104.695,0
Bond,CO,39.8744,-106.6873,0
Bond,MS,30.8944,-89.1687,0
Bondad,CO,37.0458,-107.8762,0
Bondsville,MA,42.2126,-72.3454,0
Bonduel,WI,44.7382,-88.4474,1450
Bondurant,IA,41.6986,-93.4546,5796
Bondurant,KY,36.5234,-89.3198,0
Bondurant,WY,43.1948,-110.4026,0
Bondville,IL,40.1113,-88.3683,439
Bone,ID,43.3124,-111.7952,0
Bone Gap,IL,38.4449,-87.9975,241
Boneau,MT,48.2926,-109.8632,0
Bonesteel,SD,43.0776,-98.9468,272
Bonetraill,ND,48.4164,-103.8385,0
Bonfield,IL,41.145,-88.054,370
Bonham,TX,33.588,-96.1901,9990
Bonhomie,MS,31.2891,-89.3098,0
Bonifay,FL,30.7827,-85.6846,4164
Bonilla,SD,44.5828,-98.4993,0
Bonita,CA,32.6652,-117.0296,0
Bonita,LA,32.9206,-91.6751,262
Bonita,TX,33.759,-97.5945,0
Bonita Springs,FL,26.3557,-81.7859,382869
Bonlee,NC,35.646,-79.4145,0
Bonne Terre,MO,37.9209,-90.5425,7147
Bonneau,SC,33.3081,-79.9572,473
Bonneau Beach,SC,33.3229,-79.9899,0
Bonneauville,PA,39.8105,-77.1363,4485
Bonner,MT,46.8733,-113.8645,0
Bonner Springs,KS,39.0817,-94.8778,7665
Bonners Ferry,ID,48.6924,-116.3183,2635
Bonnetsville,NC,34.9993,-78.3962,0
Bonneville,WY,43.2688,-108.0734,0
Bonney,TX,29.3023,-95.4516,346
Bonney Lake,WA,47.1789,-122.1698,20310
Bonnie,IL,38.2028,-88.9069,384
Bonnie Doone,NC,35.0952,-78.9556,0
Bonnieville,KY,37.3776,-85.9011,262
Bonnots Mill,MO,38.5781,-91.9657,0
Bonny Doon,CA,37.0435,-122.1369,0
Bono,AR,35.9086,-90.7971,2279
Bonsall,CA,33.2761,-117.1942,0
Boody,IL,39.7655,-89.0472,0
Booker,TX,36.4561,-100.5402,1599
Boomer,WV,38.1516,-81.2825,0
Boon,MI,44.288,-85.5975,0
Boone,CO,38.2493,-104.2579,349
Boone,IA,42.0531,-93.8773,12742
Boone,KY,37.5176,-84.3166,0
Boone,NC,36.2109,-81.6673,25039
Boone,NE,41.6264,-97.9176,0
Boone,OK,34.8987,-98.462,0
Boones Mill,VA,37.1156,-79.9514,232
Booneville,AR,35.1392,-93.9181,3258
Booneville,KY,37.4743,-83.6802,76
Booneville,MS,34.6643,-88.5684,6051
Boonsboro,MD,39.5077,-77.6584,3510
Boonton,NJ,40.9047,-74.4048,8382
Boonville,CA,39.0115,-123.374,0
Boonville,IN,38.0452,-87.2739,6198
Boonville,MO,38.9598,-92.7524,9388
Boonville,NC,36.2338,-80.7097,1204
Boonville,NY,43.4813,-75.3296,2025
Booth,AL,32.5004,-86.5719,0
Booth,TX,29.53,-95.6499,0
Boothbay Harbor,ME,43.8556,-69.6233,0
Boothville,LA,29.333,-89.4052,0
Boothwyn,PA,39.8357,-75.4453,0
Bootjack,CA,37.4672,-119.8887,0
Boqueron,PR,18.0341,-67.1715,0
Boqueron Comunidad,PR,18.0341,-67.1715,0
Boquet,PA,40.3815,-79.6023,0
Bordeaux,WY,41.9361,-104.8447,0
Bordelonville,LA,31.1011,-91.9005,0
Borden,IN,38.4699,-85.9491,911
Borden Springs,AL,33.9298,-85.4702,0
Bordentown,NJ,40.1494,-74.7084,3851
Border,ID,42.183,-111.0474,0
Bordulac,ND,47.3878,-98.964,0
Borger,TX,35.6598,-101.4012,13179
Boring,OR,45.4298,-122.3748,0
Boron,CA,35.0164,-117.6659,0
Boronda,CA,36.695,-121.6746,0
Borrego Springs,CA,33.241,-116.3571,0
Borth,WI,44.0911,-88.8959,0
Borton,IL,39.6559,-87.9339,0
Borup,MN,47.1803,-96.5057,106
Boschertown,MO,38.8334,-90.4701,0
Bosco,LA,32.2902,-92.089,0
Boscobel,WI,43.1431,-90.6965,3178
Bosler,WY,41.5761,-105.6953,0
Bosque,AZ,32.9664,-112.5982,0
Bosque,NM,34.5601,-106.7892,0
Bosque Farms,NM,34.8538,-106.7016,3820
Boss,MO,37.6431,-91.1893,0
Bossier City,LA,32.5227,-93.6665,68485
Bostic,NC,35.3624,-81.836,375
Boston,GA,30.792,-83.7899,1329
Boston,IN,39.7412,-84.8517,133
Boston,KY,37.7838,-85.6804,0
Boston,MA,42.3189,-71.0838,4556916
Boston,PA,40.312,-79.8237,0
Boston,TX,33.4415,-94.4196,0
Boston,VA,37.6039,-75.8437,0
Boston Harbor,WA,47.1384,-122.901,0
Boston Heights,OH,41.2536,-81.5088,1294
Bostonia,CA,32.8189,-116.948,0
Bostwick,FL,29.7741,-81.637,0
Bostwick,GA,33.7378,-83.515,372
Bostwick,NE,40.0483,-98.1842,0
Boswell,AR,36.0403,-92.0557,0
Boswell,IN,40.5173,-87.376,759
Boswell,OK,34.0281,-95.8685,691
Boswell,PA,40.1615,-79.0275,1214
Bosworth,MO,39.4699,-93.3357,294
Bothell,WA,47.774,-122.2039,44546
Bothwell,UT,41.7171,-112.2588,0
Botines,TX,27.7719,-99.4571,0
Botkins,OH,40.4586,-84.1781,1145
Botna,IA,41.8558,-95.1314,0
Bottineau,ND,48.825,-100.444,2284
Boulder,CO,40.0274,-105.2514,127190
Boulder,IL,38.6967,-89.2256,0
Boulder,MT,46.2358,-112.1198,1230
Boulder,WY,42.7461,-109.7067,0
Boulder City,NV,35.8407,-114.9256,14481
Boulder Creek,CA,37.1341,-122.1271,0
Boulder Flats,WY,42.9156,-108.7993,0
Boulder Hill,IL,41.7113,-88.3354,0
Boulder Junction,WI,46.1126,-89.6452,0
Boulder Town,UT,37.9228,-111.4318,225
Boulevard,CA,32.664,-116.2896,0
Boulevard Gardens,FL,26.1252,-80.1822,0
Boulevard Park,WA,47.5135,-122.3158,0
Boulogne,FL,30.7716,-81.9759,0
Bound Brook,NJ,40.5676,-74.5385,10455
Bountiful,UT,40.8722,-111.8647,44078
Bourbon,IL,39.7456,-88.3789,0
Bourbon,IN,41.2977,-86.1175,1777
Bourbon,MO,38.1505,-91.2494,1612
Bourbon,MS,33.3243,-90.7987,0
Bourbonnais,IL,41.1831,-87.8781,18499
Bourg,LA,29.557,-90.6064,0
Bourne,KY,37.7098,-84.613,0
Bourne,MA,41.7323,-70.6154,0
Bourneville,OH,39.2829,-83.1596,0
Bouse,AZ,33.8984,-113.9962,0
Bouton,IA,41.8511,-94.0105,128
Boutte,LA,29.8825,-90.3936,0
Bovard,PA,40.3198,-79.5034,0
Bovey,MN,47.2961,-93.4034,802
Bovill,ID,46.8587,-116.3933,247
Bovina,TX,34.5157,-102.8846,1777
Bow,WA,48.5618,-122.3982,0
Bow Mar,CO,39.6252,-105.0513,965
Bow Valley,NE,42.7154,-97.2522,0
Bowbells,ND,48.8036,-102.2475,359
Bowden,WV,38.9092,-79.7089,0
Bowdle,SD,45.4512,-99.6566,492
Bowdoin,MT,48.3928,-107.6062,0
Bowdoinham,ME,44.0212,-69.9012,0
Bowdon,GA,33.5378,-85.2539,2097
Bowdon,ND,47.4686,-99.7088,130
Bowdon Junction,GA,33.6632,-85.1469,0
Bowen,IL,40.2321,-91.0633,477
Bower Hill,PA,40.3734,-80.0937,0
Bowers,PA,40.4848,-75.7423,0
Bowers Beach,DE,39.0598,-75.4013,0
Bowers Mill,MO,37.1498,-94.0563,0
Bowerston,OH,40.4273,-81.1874,383
Bowersville,GA,34.3728,-83.0831,469
Bowersville,OH,39.5811,-83.7235,307
Bowesmont,ND,48.69,-97.1781,0
Bowie,AZ,32.3247,-109.4843,0
Bowie,CO,38.9214,-107.5401,0
Bowie,MD,38.9577,-76.7421,58393
Bowie,TX,33.5566,-97.844,5068
Bowlegs,OK,35.1474,-96.6691,400
Bowler,WI,44.8629,-88.9815,296
Bowles,CA,36.6089,-119.7526,0
Bowleys Quarters,MD,39.3198,-76.3858,0
Bowling Green,FL,27.638,-81.8244,2908
Bowling Green,KY,36.9725,-86.4371,87976
Bowling Green,MD,39.6272,-78.805,0
Bowling Green,MO,39.3447,-91.2031,5533
Bowling Green,OH,41.3772,-83.65,32335
Bowling Green,VA,38.0533,-77.3473,1167
Bowlus,MN,45.8191,-94.4075,285
Bowman,GA,34.2051,-83.0309,811
Bowman,ND,46.1841,-103.3992,1713
Bowman,SC,33.3483,-80.6844,921
Bowman,TN,36.0586,-85.0305,0
Bowmans Addition,MD,39.6876,-78.7541,0
Bowmanstown,PA,40.8019,-75.6611,877
Bowmansville,NY,42.9384,-78.6848,0
Bowmansville,PA,40.203,-76.0198,0
Bowmont,ID,43.456,-116.541,0
Bowmore,NC,34.9358,-79.2999,0
Bowring,OK,36.8781,-96.12,0
Box,OK,35.5784,-94.9717,0
Box Elder,MT,48.323,-110.0177,0
Box Elder,SD,44.1128,-103.0807,9449
Boxelder,WY,42.6144,-105.86,0
Boxford,MA,42.6695,-70.9831,0
Boxholm,IA,42.1736,-94.1062,196
Boy River,MN,47.1678,-94.1241,47
Boyce,LA,31.3905,-92.6699,1008
Boyce,VA,39.0932,-78.0602,615
Boyceville,WI,45.0428,-92.0388,1097
Boyd,FL,30.1891,-83.6065,0
Boyd,MN,44.8512,-95.901,163
Boyd,MT,45.4556,-109.0667,0
Boyd,OK,36.7034,-100.8282,0
Boyd,TX,33.0843,-97.5632,1370
Boyd,WI,44.9533,-91.0398,537
Boydell,AR,33.3657,-91.4912,0
Boyden,IA,43.1889,-96.0031,695
Boyden Arbor,SC,34.024,-80.9456,0
Boyds,MD,39.1837,-77.3128,0
Boyds,WA,48.7244,-118.1322,0
Boydston,TX,35.1828,-101.0085,0
Boydsville,AR,36.3342,-90.3837,0
Boydton,VA,36.666,-78.3908,416
Boyer,IA,42.1819,-95.2353,0
Boyero,CO,38.9428,-103.2791,0
Boyers,PA,41.1084,-79.8989,0
Boyertown,PA,40.3323,-75.6376,4031
Boyes,MT,45.268,-105.0311,0
Boyes Hot Springs,CA,38.3126,-122.4888,0
Boykin,AL,32.0701,-87.2915,0
Boykin,GA,31.1017,-84.6848,0
Boykin,SC,34.1198,-80.5886,0
Boykins,VA,36.5778,-77.1989,542
Boyle,MS,33.7065,-90.7249,610
Boyne City,MI,45.2136,-85.0129,3506
Boyne Falls,MI,45.1676,-84.9125,292
Boynton,OK,35.6494,-95.6542,242
Boynton Beach,FL,26.5282,-80.0812,75569
Boys Ranch,TX,35.5331,-102.2536,0
Boys Town,NE,41.256,-96.1336,619
Boysen,WY,43.4416,-108.1732,0
Bozar,TX,31.5168,-98.597,0
Bozeman,MT,45.6828,-111.0545,52391
Bozman,MD,38.7701,-76.2711,0
Braceville,IL,41.2281,-88.2495,760
Bracey,VA,36.5762,-78.1107,0
Brachfield,TX,32.046,-94.6485,0
Bracken,TX,29.6099,-98.3211,0
Brackenridge,PA,40.6079,-79.7411,3180
Brackett,WI,44.7013,-91.351,0
Brackettville,TX,29.3181,-100.4109,2838
